Line 1 0 0 0 472 297 488 266 !
Line 1 0 0 0 488 266 496 252 !
Line 1 0 0 0 496 252 498 250 !
Line 1 0 0 0 498 250 498 249 !
Line 1 0 0 0 498 249 497 250 !
Line 1 0 0 0 497 250 492 268 !
Line 1 0 0 0 492 268 490 289 !
Line 1 0 0 0 490 289 488 316 !
Line 1 0 0 0 488 316 484 354 !
Line 1 0 0 0 484 354 480 395 !
Line 1 0 0 0 480 395 480 405 !
Line 1 0 0 0 480 405 480 406 !
Line 1 0 0 0 480 406 481 406 !
Line 1 0 0 0 481 406 482 402 !
Line 1 0 0 0 482 402 484 392 !
Line 1 0 0 0 484 392 488 380 !
Line 1 0 0 0 488 380 493 359 !
Line 1 0 0 0 493 359 498 338 !
Line 1 0 0 0 498 338 501 323 !
Line 1 0 0 0 501 323 501 318 !
Line 1 0 0 0 501 318 501 317 !
Line 1 0 0 0 501 317 500 318 !
Line 1 0 0 0 500 318 498 321 !
Line 1 0 0 0 498 321 493 330 !
Line 1 0 0 0 493 330 486 344 !
Line 1 0 0 0 486 344 475 364 !
Line 1 0 0 0 475 364 461 383 !
Line 1 0 0 0 461 383 451 398 !
Line 1 0 0 0 451 398 445 403 !
Line 1 0 0 0 445 403 444 404 !
Line 1 0 0 0 444 404 444 404 !
Line 1 0 0 0 444 404 443 404 !
Line 1 0 0 0 443 404 443 403 !
Line 1 0 0 0 443 403 440 398 !
Line 1 0 0 0 440 398 437 390 !
Line 1 0 0 0 437 390 430 373 !
Line 1 0 0 0 430 373 423 349 !
Line 1 0 0 0 423 349 410 315 !
Line 1 0 0 0 410 315 398 294 !
Line 1 0 0 0 398 294 388 286 !
Line 1 0 0 0 388 286 383 283 !
Line 1 0 0 0 383 283 380 282 !
Line 1 0 0 0 380 282 379 282 !
Line 1 0 0 0 379 282 377 283 !
Line 1 0 0 0 377 283 374 285 !
Line 1 0 0 0 374 285 367 291 !
Line 1 0 0 0 367 291 359 302 !
Line 1 0 0 0 359 302 346 320 !
Line 1 0 0 0 346 320 340 332 !
Line 1 0 0 0 340 332 338 339 !
Line 1 0 0 0 338 339 337 341 !
Line 1 0 0 0 337 341 337 341 !
Line 1 0 0 0 337 341 337 341 !
Line 1 0 0 0 337 341 337 336 !
Line 1 0 0 0 337 336 338 329 !
Line 1 0 0 0 338 329 338 317 !
Line 1 0 0 0 338 317 338 302 !
Line 1 0 0 0 338 302 337 287 !
Line 1 0 0 0 337 287 335 281 !
Line 1 0 0 0 335 281 334 281 !
Line 1 0 0 0 334 281 334 281 !
Line 1 0 0 0 334 281 332 281 !
Line 1 0 0 0 332 281 328 285 !
Line 1 0 0 0 328 285 322 293 !
Line 1 0 0 0 322 293 312 304 !
Line 1 0 0 0 312 304 301 318 !
Line 1 0 0 0 301 318 290 334 !
Line 1 0 0 0 290 334 284 346 !
Line 1 0 0 0 284 346 282 349 !
Line 1 0 0 0 282 349 282 350 !
Line 1 0 0 0 282 350 282 348 !
Line 1 0 0 0 282 348 283 341 !
Line 1 0 0 0 283 341 285 331 !
Line 1 0 0 0 285 331 287 318 !
Line 1 0 0 0 287 318 290 304 !
Line 1 0 0 0 290 304 290 293 !
Line 1 0 0 0 290 293 290 285 !
Line 1 0 0 0 290 285 290 283 !
Line 1 0 0 0 290 283 290 283 !
Line 1 0 0 0 290 283 290 283 !
Line 1 0 0 0 290 283 288 284 !
Line 1 0 0 0 288 284 284 291 !
Line 1 0 0 0 284 291 279 302 !
Line 1 0 0 0 279 302 273 316 !
Line 1 0 0 0 273 316 269 332 !
Line 1 0 0 0 269 332 267 343 !
Line 1 0 0 0 267 343 266 351 !
Line 1 0 0 0 266 351 266 353 !
Line 1 0 0 0 266 353 266 353 !
Line 1 0 0 0 266 353 266 352 !
Line 1 0 0 0 266 352 268 343 !
Line 1 0 0 0 268 343 271 319 !
Line 1 0 0 0 271 319 276 287 !
Line 1 0 0 0 276 287 278 256 !
Line 1 0 0 0 278 256 278 238 !
Line 1 0 0 0 278 238 278 233 !
Line 1 0 0 0 278 233 277 232 !
Line 1 0 0 0 277 232 277 233 !
Line 1 0 0 0 277 233 272 245 !
Line 1 0 0 0 272 245 268 258 !
Line 1 0 0 0 268 258 264 274 !
Line 1 0 0 0 264 274 263 286 !
Line 1 0 0 0 263 286 262 293 !
Line 1 0 0 0 262 293 261 296 !
Line 1 0 0 0 261 296 261 296 !
Line 1 0 0 0 261 296 261 295 !
Line 1 0 0 0 261 295 263 291 !
Line 1 0 0 0 263 291 270 277 !
Line 1 0 0 0 270 277 290 246 !
Line 1 0 0 0 290 246 308 217 !
Line 1 0 0 0 308 217 328 189 !
Line 1 0 0 0 328 189 343 172 !
Line 1 0 0 0 343 172 349 167 !
Line 1 0 0 0 349 167 350 166 !
Line 1 0 0 0 350 166 351 166 !
Line 1 0 0 0 351 166 351 167 !
Line 1 0 0 0 351 167 351 169 !
Line 1 0 0 0 351 169 351 178 !
Line 1 0 0 0 351 178 352 190 !
Line 1 0 0 0 352 190 354 212 !
Line 1 0 0 0 354 212 357 241 !
Line 1 0 0 0 357 241 360 262 !
Line 1 0 0 0 360 262 362 277 !
Line 1 0 0 0 362 277 363 280 !
Line 1 0 0 0 363 280 363 281 !
Line 1 0 0 0 363 281 363 281 !
Line 1 0 0 0 363 281 364 281 !
Line 1 0 0 0 364 281 366 279 !
Line 1 0 0 0 366 279 371 275 !
Line 1 0 0 0 371 275 381 267 !
Line 1 0 0 0 381 267 400 249 !
Line 1 0 0 0 400 249 419 231 !
Line 1 0 0 0 419 231 438 212 !
Line 1 0 0 0 438 212 450 199 !
Line 1 0 0 0 450 199 453 195 !
Line 1 0 0 0 453 195 454 195 !
Line 1 0 0 0 454 195 454 195 !
Line 1 0 0 0 454 195 453 199 !
Line 1 0 0 0 453 199 452 212 !
Line 1 0 0 0 452 212 451 237 !
Line 1 0 0 0 644 124 644 124 !
Line 1 0 0 0 644 124 647 123 !
Line 1 0 0 0 647 123 648 123 !
Line 1 0 0 0 648 123 649 122 !
Line 1 0 0 0 451 237 451 263 !
Line 1 0 0 0 649 122 649 121 !
Line 1 0 0 0 649 121 650 121 !
Line 1 0 0 0 650 121 650 119 !
Line 1 0 0 0 650 119 652 119 !
Line 1 0 0 0 652 119 652 118 !
Line 1 0 0 0 652 118 652 117 !
Line 1 0 0 0 652 117 651 117 !
Line 1 0 0 0 651 117 651 116 !
Line 1 0 0 0 651 116 650 116 !
Line 1 0 0 0 650 116 649 114 !
Line 1 0 0 0 649 114 649 113 !
Line 1 0 0 0 649 113 646 113 !
Line 1 0 0 0 646 113 646 112 !
Line 1 0 0 0 646 112 645 112 !
Line 1 0 0 0 645 112 644 112 !
Line 1 0 0 0 644 112 642 111 !
Line 1 0 0 0 642 111 641 111 !
Line 1 0 0 0 641 111 639 109 !
Line 1 0 0 0 639 109 637 109 !
Line 1 0 0 0 637 109 636 108 !
Line 1 0 0 0 636 108 634 108 !
Line 1 0 0 0 634 108 632 107 !
Line 1 0 0 0 632 107 630 106 !
Line 1 0 0 0 630 106 627 106 !
Line 1 0 0 0 627 106 625 106 !
Line 1 0 0 0 625 106 622 104 !
Line 1 0 0 0 622 104 620 103 !
Line 1 0 0 0 620 103 616 103 !
Line 1 0 0 0 616 103 614 103 !
Line 1 0 0 0 614 103 610 102 !
Line 1 0 0 0 610 102 607 102 !
Line 1 0 0 0 607 102 604 101 !
Line 1 0 0 0 604 101 600 101 !
Line 1 0 0 0 600 101 596 99 !
Line 1 0 0 0 596 99 592 99 !
Line 1 0 0 0 592 99 587 98 !
Line 1 0 0 0 587 98 584 98 !
Line 1 0 0 0 584 98 579 97 !
Line 1 0 0 0 579 97 575 97 !
Line 1 0 0 0 575 97 570 96 !
Line 1 0 0 0 570 96 565 96 !
Line 1 0 0 0 565 96 560 94 !
Line 1 0 0 0 560 94 554 93 !
Line 1 0 0 0 554 93 549 93 !
Line 1 0 0 0 549 93 544 92 !
Line 1 0 0 0 544 92 526 89 !
Line 1 0 0 0 526 89 521 89 !
Line 1 0 0 0 521 89 515 88 !
Line 1 0 0 0 515 88 507 87 !
Line 1 0 0 0 507 87 501 86 !
Line 1 0 0 0 501 86 495 84 !
Line 1 0 0 0 495 84 489 83 !
Line 1 0 0 0 489 83 482 83 !
Line 1 0 0 0 482 83 476 82 !
Line 1 0 0 0 476 82 470 81 !
Line 1 0 0 0 470 81 461 79 !
Line 1 0 0 0 461 79 455 79 !
Line 1 0 0 0 455 79 441 77 !
Line 1 0 0 0 441 77 434 76 !
Line 1 0 0 0 434 76 427 76 !
Line 1 0 0 0 427 76 421 74 !
Line 1 0 0 0 421 74 414 73 !
Line 1 0 0 0 414 73 405 73 !
Line 1 0 0 0 405 73 399 72 !
Line 1 0 0 0 399 72 391 71 !
Line 1 0 0 0 391 71 385 71 !
Line 1 0 0 0 385 71 377 69 !
Line 1 0 0 0 377 69 370 69 !
Line 1 0 0 0 370 69 364 68 !
Line 1 0 0 0 364 68 355 68 !
Line 1 0 0 0 355 68 349 67 !
Line 1 0 0 0 349 67 342 67 !
Line 1 0 0 0 342 67 335 67 !
Line 1 0 0 0 335 67 329 66 !
Line 1 0 0 0 329 66 321 66 !
Line 1 0 0 0 321 66 287 64 !
Line 1 0 0 0 287 64 281 64 !
Line 1 0 0 0 281 64 275 64 !
Line 1 0 0 0 275 64 270 64 !
Line 1 0 0 0 270 64 264 64 !
Line 1 0 0 0 264 64 256 64 !
Line 1 0 0 0 451 263 451 283 !
Line 1 0 0 0 451 283 451 287 !
Line 1 0 0 0 451 287 451 288 !
Line 1 0 0 0 451 288 452 286 !
Line 1 0 0 0 452 286 457 279 !
Line 1 0 0 0 256 64 244 64 !
Line 1 0 0 0 244 64 239 65 !
Line 1 0 0 0 239 65 234 65 !
Line 1 0 0 0 234 65 227 65 !
Line 1 0 0 0 457 279 465 267 !
Line 1 0 0 0 227 65 211 66 !
Line 1 0 0 0 211 66 206 66 !
Line 1 0 0 0 206 66 202 67 !
Line 1 0 0 0 202 67 197 67 !
Line 1 0 0 0 197 67 192 69 !
Line 1 0 0 0 192 69 189 69 !
Line 1 0 0 0 189 69 185 70 !
Line 1 0 0 0 185 70 181 70 !
Line 1 0 0 0 181 70 177 71 !
Line 1 0 0 0 177 71 174 71 !
Line 1 0 0 0 174 71 171 72 !
Line 1 0 0 0 171 72 167 74 !
Line 1 0 0 0 167 74 165 74 !
Line 1 0 0 0 165 74 162 75 !
Line 1 0 0 0 162 75 159 76 !
Line 1 0 0 0 159 76 156 77 !
Line 1 0 0 0 156 77 154 77 !
Line 1 0 0 0 154 77 152 79 !
Line 1 0 0 0 152 79 150 80 !
Line 1 0 0 0 150 80 149 80 !
Line 1 0 0 0 149 80 146 81 !
Line 1 0 0 0 146 81 145 82 !
Line 1 0 0 0 145 82 144 84 !
Line 1 0 0 0 465 267 482 242 !
Line 1 0 0 0 144 84 142 85 !
Line 1 0 0 0 142 85 141 85 !
Line 1 0 0 0 141 85 141 86 !
Line 1 0 0 0 141 86 140 87 !
Line 1 0 0 0 140 87 139 89 !
Line 1 0 0 0 139 89 139 90 !
Line 1 0 0 0 139 90 139 91 !
Line 1 0 0 0 139 91 139 92 !
Line 1 0 0 0 139 92 139 94 !
Line 1 0 0 0 139 94 139 95 !
Line 1 0 0 0 139 95 139 96 !
Line 1 0 0 0 139 96 139 97 !
Line 1 0 0 0 482 242 498 219 !
Line 1 0 0 0 139 97 139 99 !
Line 1 0 0 0 139 99 139 100 !
Line 1 0 0 0 139 100 140 100 !
Line 1 0 0 0 140 100 140 101 !
Line 1 0 0 0 140 101 142 102 !
Line 1 0 0 0 142 102 143 102 !
Line 1 0 0 0 143 102 144 104 !
Line 1 0 0 0 144 104 145 105 !
Line 1 0 0 0 145 105 147 106 !
Line 1 0 0 0 147 106 149 107 !
Line 1 0 0 0 149 107 152 107 !
Line 1 0 0 0 152 107 153 109 !
Line 1 0 0 0 153 109 158 111 !
Line 1 0 0 0 158 111 160 112 !
Line 1 0 0 0 160 112 163 114 !
Line 1 0 0 0 163 114 165 115 !
Line 1 0 0 0 165 115 168 116 !
Line 1 0 0 0 498 219 512 199 !
Line 1 0 0 0 512 199 520 188 !
Line 1 0 0 0 168 116 174 117 !
Line 1 0 0 0 174 117 178 120 !
Line 1 0 0 0 178 120 180 120 !
Line 1 0 0 0 180 120 184 121 !
Line 1 0 0 0 184 121 188 122 !
Line 1 0 0 0 188 122 192 124 !
Line 1 0 0 0 192 124 195 125 !
Line 1 0 0 0 195 125 199 126 !
Line 1 0 0 0 199 126 204 127 !
Line 1 0 0 0 204 127 209 129 !
Line 1 0 0 0 209 129 213 130 !
Line 1 0 0 0 213 130 218 131 !
Line 1 0 0 0 218 131 222 132 !
Line 1 0 0 0 222 132 227 132 !
Line 1 0 0 0 227 132 232 135 !
Line 1 0 0 0 232 135 237 135 !
Line 1 0 0 0 237 135 243 137 !
Line 1 0 0 0 243 137 248 137 !
Line 1 0 0 0 248 137 253 139 !
Line 1 0 0 0 253 139 258 140 !
Line 1 0 0 0 258 140 263 141 !
Line 1 0 0 0 520 188 522 186 !
Line 1 0 0 0 522 186 522 185 !
Line 1 0 0 0 263 141 280 145 !
Line 1 0 0 0 280 145 287 146 !
Line 1 0 0 0 287 146 292 147 !
Line 1 0 0 0 292 147 298 147 !
Line 1 0 0 0 298 147 303 149 !
Line 1 0 0 0 303 149 309 150 !
Line 1 0 0 0 309 150 315 151 !
Line 1 0 0 0 315 151 322 152 !
Line 1 0 0 0 322 152 329 154 !
Line 1 0 0 0 329 154 334 154 !
Line 1 0 0 0 334 154 340 155 !
Line 1 0 0 0 340 155 347 156 !
Line 1 0 0 0 347 156 353 157 !
Line 1 0 0 0 353 157 360 159 !
Line 1 0 0 0 360 159 367 159 !
Line 1 0 0 0 367 159 373 160 !
Line 1 0 0 0 373 160 380 161 !
Line 1 0 0 0 380 161 388 162 !
Line 1 0 0 0 388 162 394 162 !
Line 1 0 0 0 394 162 400 164 !
Line 1 0 0 0 400 164 408 165 !
Line 1 0 0 0 408 165 414 165 !
Line 1 0 0 0 414 165 420 166 !
Line 1 0 0 0 420 166 429 166 !
Line 1 0 0 0 429 166 435 167 !
Line 1 0 0 0 435 167 443 169 !
Line 1 0 0 0 443 169 449 169 !
Line 1 0 0 0 449 169 457 170 !
Line 1 0 0 0 457 170 463 171 !
Line 1 0 0 0 463 171 470 172 !
Line 1 0 0 0 470 172 478 174 !
Line 1 0 0 0 478 174 485 174 !
Line 1 0 0 0 485 174 492 175 !
Line 1 0 0 0 522 185 522 186 !
Line 1 0 0 0 492 175 498 176 !
Line 1 0 0 0 498 176 504 177 !
Line 1 0 0 0 504 177 512 177 !
Line 1 0 0 0 512 177 524 179 !
Line 1 0 0 0 524 179 533 180 !
Line 1 0 0 0 533 180 539 181 !
Line 1 0 0 0 539 181 552 182 !
Line 1 0 0 0 552 182 558 184 !
Line 1 0 0 0 558 184 564 184 !
Line 1 0 0 0 564 184 570 185 !
Line 1 0 0 0 570 185 578 185 !
Line 1 0 0 0 578 185 583 186 !
Line 1 0 0 0 583 186 589 187 !
Line 1 0 0 0 589 187 595 187 !
Line 1 0 0 0 595 187 600 189 !
Line 1 0 0 0 600 189 607 190 !
Line 1 0 0 0 607 190 612 190 !
Line 1 0 0 0 612 190 617 190 !
Line 1 0 0 0 617 190 624 191 !
Line 1 0 0 0 624 191 629 192 !
Line 1 0 0 0 629 192 634 194 !
Line 1 0 0 0 634 194 639 194 !
Line 1 0 0 0 639 194 644 195 !
Line 1 0 0 0 522 186 520 205 !
Line 1 0 0 0 644 195 648 195 !
Line 1 0 0 0 648 195 653 196 !
Line 1 0 0 0 653 196 658 197 !
Line 1 0 0 0 658 197 663 197 !
Line 1 0 0 0 663 197 667 199 !
Line 1 0 0 0 667 199 670 200 !
Line 1 0 0 0 670 200 674 200 !
Line 1 0 0 0 674 200 678 201 !
Line 1 0 0 0 678 201 680 202 !
Line 1 0 0 0 680 202 684 202 !
Line 1 0 0 0 520 205 519 221 !
Line 1 0 0 0 684 202 690 205 !
Line 1 0 0 0 690 205 693 206 !
Line 1 0 0 0 693 206 695 206 !
Line 1 0 0 0 695 206 697 207 !
Line 1 0 0 0 697 207 699 209 !
Line 1 0 0 0 519 221 518 232 !
Line 1 0 0 0 699 209 702 210 !
Line 1 0 0 0 702 210 704 211 !
Line 1 0 0 0 704 211 704 212 !
Line 1 0 0 0 704 212 705 212 !
Line 1 0 0 0 705 212 707 214 !
Line 1 0 0 0 707 214 707 215 !
Line 1 0 0 0 707 215 708 215 !
Line 1 0 0 0 518 232 518 240 !
Line 1 0 0 0 708 215 708 217 !
Line 1 0 0 0 708 217 708 219 !
Line 1 0 0 0 708 219 708 220 !
Line 1 0 0 0 708 220 707 221 !
Line 1 0 0 0 707 221 707 222 !
Line 1 0 0 0 518 240 518 243 !
Line 1 0 0 0 707 222 706 222 !
Line 1 0 0 0 706 222 706 224 !
Line 1 0 0 0 706 224 705 225 !
Line 1 0 0 0 705 225 704 225 !
Line 1 0 0 0 704 225 702 226 !
Line 1 0 0 0 702 226 701 227 !
Line 1 0 0 0 701 227 699 227 !
Line 1 0 0 0 699 227 697 229 !
Line 1 0 0 0 697 229 695 230 !
Line 1 0 0 0 695 230 694 230 !
Line 1 0 0 0 694 230 691 231 !
Line 1 0 0 0 691 231 689 232 !
Line 1 0 0 0 689 232 686 234 !
Line 1 0 0 0 518 243 517 244 !
Line 1 0 0 0 686 234 681 235 !
Line 1 0 0 0 681 235 679 236 !
Line 1 0 0 0 679 236 676 237 !
Line 1 0 0 0 676 237 672 237 !
Line 1 0 0 0 672 237 669 239 !
Line 1 0 0 0 669 239 666 239 !
Line 1 0 0 0 666 239 662 240 !
Line 1 0 0 0 662 240 660 241 !
Line 1 0 0 0 660 241 655 242 !
Line 1 0 0 0 655 242 651 242 !
Line 1 0 0 0 651 242 647 244 !
Line 1 0 0 0 647 244 644 244 !
Line 1 0 0 0 644 244 641 245 !
Line 1 0 0 0 641 245 636 246 !
Line 1 0 0 0 636 246 632 246 !
Line 1 0 0 0 632 246 627 247 !
Line 1 0 0 0 627 247 624 247 !
Line 1 0 0 0 624 247 619 247 !
Line 1 0 0 0 619 247 615 249 !
Line 1 0 0 0 615 249 610 249 !
Line 1 0 0 0 610 249 606 250 !
Line 1 0 0 0 606 250 601 250 !
Line 1 0 0 0 601 250 595 251 !
Line 1 0 0 0 595 251 591 251 !
Line 1 0 0 0 591 251 586 252 !
Line 1 0 0 0 586 252 581 252 !
Line 1 0 0 0 581 252 576 254 !
Line 1 0 0 0 576 254 571 254 !
Line 1 0 0 0 571 254 565 254 !
Line 1 0 0 0 565 254 560 254 !
Line 1 0 0 0 560 254 554 255 !
Line 1 0 0 0 554 255 549 255 !
Line 1 0 0 0 549 255 544 256 !
Line 1 0 0 0 544 256 539 256 !
Line 1 0 0 0 539 256 532 256 !
Line 1 0 0 0 532 256 527 256 !
Line 1 0 0 0 527 256 521 256 !
Line 1 0 0 0 521 256 515 257 !
Line 1 0 0 0 515 257 509 257 !
Line 1 0 0 0 509 257 504 257 !
Line 1 0 0 0 504 257 497 257 !
Line 1 0 0 0 497 257 492 257 !
Line 1 0 0 0 492 257 486 257 !
Line 1 0 0 0 486 257 481 259 !
Line 1 0 0 0 481 259 475 259 !
Line 1 0 0 0 475 259 467 259 !
Line 1 0 0 0 467 259 462 259 !
Line 1 0 0 0 462 259 456 259 !
Line 1 0 0 0 456 259 450 259 !
Line 1 0 0 0 450 259 444 259 !
Line 1 0 0 0 444 259 437 259 !
Line 1 0 0 0 437 259 431 259 !
Line 1 0 0 0 431 259 425 259 !
Line 1 0 0 0 425 259 419 259 !
Line 1 0 0 0 419 259 406 259 !
Line 1 0 0 0 406 259 401 260 !
Line 1 0 0 0 401 260 395 260 !
Line 1 0 0 0 395 260 389 260 !
Line 1 0 0 0 389 260 384 260 !
Line 1 0 0 0 384 260 376 260 !
Line 1 0 0 0 376 260 370 260 !
Line 1 0 0 0 370 260 365 260 !
Line 1 0 0 0 365 260 359 260 !
Line 1 0 0 0 359 260 352 260 !
Line 1 0 0 0 352 260 347 260 !
Line 1 0 0 0 347 260 342 260 !
Line 1 0 0 0 342 260 335 260 !
Line 1 0 0 0 335 260 330 260 !
Line 1 0 0 0 330 260 324 261 !
Line 1 0 0 0 324 261 319 261 !
Line 1 0 0 0 319 261 314 261 !
Line 1 0 0 0 314 261 309 262 !
Line 1 0 0 0 309 262 299 264 !
Line 1 0 0 0 299 264 292 264 !
Line 1 0 0 0 292 264 287 265 !
Line 1 0 0 0 287 265 282 265 !
Line 1 0 0 0 282 265 279 266 !
Line 1 0 0 0 517 244 517 243 !
Line 1 0 0 0 279 266 274 267 !
Line 1 0 0 0 274 267 269 267 !
Line 1 0 0 0 269 267 265 269 !
Line 1 0 0 0 265 269 260 271 !
Line 1 0 0 0 260 271 255 272 !
Line 1 0 0 0 255 272 251 274 !
Line 1 0 0 0 251 274 247 275 !
Line 1 0 0 0 247 275 244 277 !
Line 1 0 0 0 244 277 240 279 !
Line 1 0 0 0 240 279 236 281 !
Line 1 0 0 0 236 281 232 284 !
Line 1 0 0 0 232 284 229 286 !
Line 1 0 0 0 229 286 225 289 !
Line 1 0 0 0 225 289 222 290 !
Line 1 0 0 0 222 290 219 292 !
Line 1 0 0 0 219 292 215 296 !
Line 1 0 0 0 215 296 212 299 !
Line 1 0 0 0 212 299 210 301 !
Line 1 0 0 0 210 301 206 305 !
Line 1 0 0 0 206 305 202 309 !
Line 1 0 0 0 202 309 200 311 !
Line 1 0 0 0 200 311 197 315 !
Line 1 0 0 0 197 315 195 319 !
Line 1 0 0 0 195 319 192 322 !
Line 1 0 0 0 192 322 190 326 !
Line 1 0 0 0 190 326 186 331 !
Line 1 0 0 0 186 331 184 335 !
Line 1 0 0 0 184 335 181 340 !
Line 1 0 0 0 181 340 179 344 !
Line 1 0 0 0 179 344 177 347 !
Line 1 0 0 0 517 243 520 238 !
Line 1 0 0 0 520 238 526 227 !
